id,availability,condition,title,description,link,image_link,price,gtin,mpn,brand,item_group_id,google_product_category,color,material,pattern
"1000291271Multicolor","in stock","new","CAMISA NATURE LILAC ALGODÓN ORGANICO","Redefine tu estilo con estas camisas de manga corta, elaboradas al 100% con algodón orgánico. Cada prenda es un testimonio de tu compromiso con el confort y la sostenibilidad, ofreciéndote una experiencia de uso suave y respetuosa con el medio ambiente. El algodón orgánico, conocido por su suavidad y frescura, acaricia tu piel mientras respira y se adapta a tus movimientos. Cultivado sin químicos ni pesticidas, garantiza una textura natural y amigable con el planeta, ideal para quienes buscan un impacto mínimo en su entorno. Con un diseño versátil y elegante, estas camisas de manga corta son perfectas para cualquier ocasión, desde reuniones informales hasta salidas de fin de semana. Disfruta de una prenda que no solo te hace sentir bien, sino que también contribuye a un mundo más verde.","https://mauiandsons.cl/hombre-vestuario-camisa-organic-nature-lilac-shirt-maui-multicolor-5c906-1000291271.html","https://mauiandsons.cl/media/catalog/product/5/c/5c906-mv25-1.jpg","27990.00 CLP","","","Maui and Sons","","","Multicolor","",""
"1000291283Multicolor","in stock","new","CAMISA NATURE ALGODÓN ORGANICO","Redefine tu estilo con estas camisas de manga corta, elaboradas al 100% con algodón orgánico. Cada prenda es un testimonio de tu compromiso con el confort y la sostenibilidad, ofreciéndote una experiencia de uso suave y respetuosa con el medio ambiente. El algodón orgánico, conocido por su suavidad y frescura, acaricia tu piel mientras respira y se adapta a tus movimientos. Cultivado sin químicos ni pesticidas, garantiza una textura natural y amigable con el planeta, ideal para quienes buscan un impacto mínimo en su entorno. Con un diseño versátil y elegante, estas camisas de manga corta son perfectas para cualquier ocasión, desde reuniones informales hasta salidas de fin de semana. Disfruta de una prenda que no solo te hace sentir bien, sino que también contribuye a un mundo más verde.","https://mauiandsons.cl/hombre-vestuario-camisa-organic-nature-shirt-navy-maui-multicolor-5c908-1000291283.html","https://mauiandsons.cl/media/catalog/product/5/c/5c908-mv25-1.jpg","27990.00 CLP","","","Maui and Sons","","","Multicolor","",""
"1000291289Multicolor","in stock","new","CAMISA TROPICAL ISLAND MALIBU ALGODÓN","Experimenta la combinación ideal de suavidad y elegancia con nuestras camisas de manga corta, confeccionadas con 60% algodón y 40% viscosa. Esta mezcla excepcional te ofrece lo mejor de ambos tejidos, brindándote una prenda que es tan cómoda como sofisticada. El algodón asegura una textura natural y suave que acaricia tu piel, mientras que la viscosa añade un toque de fluidez y una caída elegante. Juntas, estas fibras crean una camisa que es ligera y transpirable, perfecta para mantenerte fresco y con estilo en cualquier ocasión. Ya sea para un día relajado en la ciudad o una ocasión especial, estas camisas de manga corta te ofrecen un look pulido y una comodidad duradera. Disfruta de una prenda que combina funcionalidad y elegancia, elevando tu guardarropa con un toque de distinción.","https://mauiandsons.cl/hombre-vestuario-camisa-shirt-tropical-island-malibu-multicolor-5c909-1000291289.html","https://mauiandsons.cl/media/catalog/product/5/c/5c909-mv25fullprintmcolor-1.jpg","27990.00 CLP","","","Maui and Sons","","","Multicolor","",""
"1000291301Multicolor","in stock","new","CAMISA TROPICAL LILAC ALGODÓN","Disfruta del equilibrio perfecto entre suavidad y frescura con nuestras camisas de manga corta, elaboradas con una mezcla de 60% viscosa y 40% algodón. Esta combinación exquisita ofrece una experiencia de uso inigualable, ideal para quienes buscan comodidad y estilo en cada ocasión. La viscosa aporta una textura sedosa y una caída fluida, mientras que el algodón agrega una capa de suavidad natural, creando una prenda que se siente ligera y acogedora al mismo tiempo. Juntas, estas fibras proporcionan una sensación de frescura y elegancia durante todo el día. Con un diseño versátil y sofisticado, estas camisas de manga corta se adaptan a cualquier evento, desde reuniones casuales hasta salidas relajadas. Disfruta de una prenda que no solo te mantendrá cómodo, sino que también te hará lucir con un estilo impecable.","https://mauiandsons.cl/hombre-vestuario-camisa-shirt-tropical-lilac-maui-multicolor-5c911-1000291301.html","https://mauiandsons.cl/media/catalog/product/5/c/5c911-mv25fullprintmcolor.gif","27990.00 CLP","","","Maui and Sons","","","Multicolor","",""
"1000291331Gris-Oscuro","in stock","new","CAMISA PROCESS ACID WASH VISCOSA","Disfruta de la sofisticación y el confort con nuestras camisas de manga corta, confeccionadas al 100% en viscosa. Este tejido de alta calidad ofrece una caída elegante y una suavidad excepcional, brindándote una experiencia de uso ligera y refrescante. La viscosa, conocida por su textura sedosa y fluida, se adapta perfectamente a tu figura y proporciona una sensación de frescura durante todo el día. Ideal para cualquier ocasión, desde eventos formales hasta días casuales, estas camisas te mantendrán cómodo y con un estilo impecable. Con un diseño versátil y elegante, nuestras camisas de manga corta en viscosa son una adición refinada a tu guardarropa. Disfruta de la combinación perfecta de lujo y practicidad con una prenda que destaca por su calidad y estilo.","https://mauiandsons.cl/hombre-vestuario-camisa-shirt-process-acid-wash-gris-oscuro-5c916-1000291331.html","https://mauiandsons.cl/media/catalog/product/5/c/5c916-mv25lisodgrey-1.jpg","27990.00 CLP","","","Maui and Sons","","","Gris Oscuro","",""
"1000291349Celeste","in stock","new","CAMISA SOLID FANTASY ALGODÓN","Descubre el confort y la frescura con nuestras camisas de manga corta, confeccionadas al 100% en algodón. Diseñadas para ofrecerte una experiencia de uso suave y transpirable, estas camisas son la elección perfecta para quienes buscan comodidad sin comprometer el estilo. El algodón, conocido por su suavidad natural y capacidad para regular la temperatura, te envuelve en una sensación de frescura durante todo el día. Ideal para cualquier ocasión, desde un día casual en la oficina hasta una salida relajada con amigos, estas camisas se adaptan a tu ritmo de vida. Con un diseño sencillo y elegante, estas camisas de manga corta se convertirán en un básico esencial en tu guardarropa. Disfruta de una prenda que combina funcionalidad y estilo, manteniéndote siempre cómodo y con un look impecable.","https://mauiandsons.cl/hombre-vestuario-camisa-shirt-solid-fantasy-celeste-5c917-1000291349.html","https://mauiandsons.cl/media/catalog/product/5/c/5c917-mv25lisolblue.gif","24990.00 CLP","","","Maui and Sons","","","Celeste","",""
"1000291350Rosado","in stock","new","CAMISA SOLID FANTASY ALGODÓN","Descubre el confort y la frescura con nuestras camisas de manga corta, confeccionadas al 100% en algodón. Diseñadas para ofrecerte una experiencia de uso suave y transpirable, estas camisas son la elección perfecta para quienes buscan comodidad sin comprometer el estilo. El algodón, conocido por su suavidad natural y capacidad para regular la temperatura, te envuelve en una sensación de frescura durante todo el día. Ideal para cualquier ocasión, desde un día casual en la oficina hasta una salida relajada con amigos, estas camisas se adaptan a tu ritmo de vida. Con un diseño sencillo y elegante, estas camisas de manga corta se convertirán en un básico esencial en tu guardarropa. Disfruta de una prenda que combina funcionalidad y estilo, manteniéndote siempre cómodo y con un look impecable.","https://mauiandsons.cl/hombre-vestuario-camisa-shirt-solid-fantasy-rosado-5c917-1000291350.html","https://mauiandsons.cl/media/catalog/product/5/c/5c917-mv25lisopink-1.jpg","24990.00 CLP","","","Maui and Sons","","","Rosado","",""
"1000291351Denim","in stock","new","CAMISA SOLID FANTASY ALGODÓN","Descubre el confort y la frescura con nuestras camisas de manga corta, confeccionadas al 100% en algodón. Diseñadas para ofrecerte una experiencia de uso suave y transpirable, estas camisas son la elección perfecta para quienes buscan comodidad sin comprometer el estilo. El algodón, conocido por su suavidad natural y capacidad para regular la temperatura, te envuelve en una sensación de frescura durante todo el día. Ideal para cualquier ocasión, desde un día casual en la oficina hasta una salida relajada con amigos, estas camisas se adaptan a tu ritmo de vida. Con un diseño sencillo y elegante, estas camisas de manga corta se convertirán en un básico esencial en tu guardarropa. Disfruta de una prenda que combina funcionalidad y estilo, manteniéndote siempre cómodo y con un look impecable.","https://mauiandsons.cl/hombre-vestuario-camisa-shirt-solid-fantasy-denim-5c917-1000291351.html","https://mauiandsons.cl/media/catalog/product/5/c/5c917-mv25lisodenim-1.jpg","24990.00 CLP","","","Maui and Sons","","","Denim","",""
"1000291368Denim","in stock","new","CAMISA CLASSIC ALGODÓN LINO Y ALGODÓN","Eleva tu estilo con nuestras camisas de manga corta, confeccionadas con una mezcla de 50% lino y 50% algodón. Esta combinación perfecta ofrece lo mejor de ambos mundos: la frescura y ligereza del lino con la suavidad y comodidad del algodón. El lino proporciona una textura natural y transpirable que te mantiene fresco incluso en los días más cálidos, mientras que el algodón añade una suavidad acogedora que hace que cada uso sea un placer. Juntos, crean una prenda que se adapta a tu cuerpo y a tu estilo de vida. Perfectas para cualquier ocasión, desde días de verano hasta eventos casuales, estas camisas de manga corta te ofrecen un look sofisticado y una comodidad inigualable. Disfruta de la elegancia y la funcionalidad con una prenda que te acompañará con estilo en cada paso.","https://mauiandsons.cl/hombre-vestuario-camisa-shirt-classic-denim-5c918-1000291368.html","https://mauiandsons.cl/media/catalog/product/5/c/5c918-mv25-01.jpg","29990.00 CLP","","","Maui and Sons","","","Denim","",""
"1000291369Morado","in stock","new","CAMISA CLASSIC ALGODÓN LINO Y ALGODÓN","Eleva tu estilo con nuestras camisas de manga corta, confeccionadas con una mezcla de 50% lino y 50% algodón. Esta combinación perfecta ofrece lo mejor de ambos mundos: la frescura y ligereza del lino con la suavidad y comodidad del algodón. El lino proporciona una textura natural y transpirable que te mantiene fresco incluso en los días más cálidos, mientras que el algodón añade una suavidad acogedora que hace que cada uso sea un placer. Juntos, crean una prenda que se adapta a tu cuerpo y a tu estilo de vida. Perfectas para cualquier ocasión, desde días de verano hasta eventos casuales, estas camisas de manga corta te ofrecen un look sofisticado y una comodidad inigualable. Disfruta de la elegancia y la funcionalidad con una prenda que te acompañará con estilo en cada paso.","https://mauiandsons.cl/hombre-vestuario-camisa-shirt-classic-morado-5c918-1000291369.html","https://mauiandsons.cl/media/catalog/product/5/c/5c918-mv25-1.jpg","29990.00 CLP","","","Maui and Sons","","","Morado","",""
"1000291385Blanco","in stock","new","CAMISA CLASSIC ALGODÓN LINO Y ALGODÓN","Eleva tu estilo con nuestras camisas de manga corta, confeccionadas con una mezcla de 50% lino y 50% algodón. Esta combinación perfecta ofrece lo mejor de ambos mundos: la frescura y ligereza del lino con la suavidad y comodidad del algodón. El lino proporciona una textura natural y transpirable que te mantiene fresco incluso en los días más cálidos, mientras que el algodón añade una suavidad acogedora que hace que cada uso sea un placer. Juntos, crean una prenda que se adapta a tu cuerpo y a tu estilo de vida. Perfectas para cualquier ocasión, desde días de verano hasta eventos casuales, estas camisas de manga corta te ofrecen un look sofisticado y una comodidad inigualable. Disfruta de la elegancia y la funcionalidad con una prenda que te acompañará con estilo en cada paso.","https://mauiandsons.cl/hombre-vestuario-camisa-shirt-classic-ml-blanco-5c919-1000291385.html","https://mauiandsons.cl/media/catalog/product/5/c/5c919-mv25lisowhite-1.jpg","23090.00 CLP","","","Maui and Sons","","","Blanco","",""
